measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,65-69 years,Total cancers,Percent,2014,0.2588528376753108,0.2644447721501771,0.25176994449180096
Deaths,Global,Both,70-74 years,Total cancers,Percent,2014,0.22896727099133168,0.23436023665140482,0.22038924402386653
Deaths,Global,Both,75-79 years,Total cancers,Percent,2014,0.19690779832989067,0.2025800700483603,0.18687684817081493
Deaths,Global,Both,5-14 years,Total cancers,Percent,2014,0.07196676805256302,0.07799408401653671,0.06559619258392042
Deaths,Global,Both,15-49 years,Total cancers,Percent,2014,0.1339724184438819,0.13858847451585135,0.12931646987954154
Deaths,Global,Both,50-69 years,Total cancers,Percent,2014,0.26006041445752437,0.2652505526643165,0.25437519971684386
Deaths,Global,Both,80-84,Total cancers,Percent,2014,0.15667627709002696,0.16419130522546893,0.14092492091777017
Deaths,Global,Both,85-89,Total cancers,Percent,2014,0.12983096385746765,0.1388602503359792,0.11123538525475042
Deaths,Global,Both,90-94,Total cancers,Percent,2014,0.10380906023982106,0.11439094333725387,0.08346853598217524
Deaths,Global,Both,50-74 years,Total cancers,Percent,2014,0.25178268746050775,0.256779297890169,0.24592850247444892
Deaths,Global,Both,10-24 years,Total cancers,Percent,2014,0.06308036021747916,0.06632841234918124,0.05952461743946219
Deaths,Global,Both,10-19 years,Total cancers,Percent,2014,0.06688550891035824,0.07120888524481085,0.0625709569230617
Deaths,Global,Both,10 to 54 years,Total cancers,Percent,2014,0.1575093432438956,0.1623493465243356,0.1528686055676355
Deaths,Global,Both,5-19 years,Total cancers,Percent,2014,0.06645182715430233,0.07098018371668281,0.061791532203386894
Deaths,Global,Both,15-39 years,Total cancers,Percent,2014,0.08616696025767726,0.08967047550370744,0.08213854371503944
Deaths,Global,Both,25-49 years,Total cancers,Percent,2014,0.14922345042914031,0.15431121787867152,0.1442331003307034
Deaths,Global,Both,55+ years,Total cancers,Percent,2014,0.1970339237721701,0.20317552981166181,0.18581112675727554
Deaths,Global,Both,60-79 years,Total cancers,Percent,2014,0.23398990276515969,0.23915592425238824,0.22617262604783997
Deaths,Global,Both,65-74 years,Total cancers,Percent,2014,0.24285797183480423,0.24798721865415937,0.23494525452041637
Deaths,Global,Both,75-84 years,Total cancers,Percent,2014,0.17644668099216163,0.18284754219055113,0.16379647487848772
Deaths,Global,Both,20-54 years,Total cancers,Percent,2014,0.16594422906531756,0.1710340943348279,0.16126010243812652
Deaths,Global,Both,55-89 years,Total cancers,Percent,2014,0.20745573286401825,0.2133075577952377,0.19770563327072202
Deaths,Global,Both,60-89 years,Total cancers,Percent,2014,0.20167265695318792,0.20774342060360815,0.19105805682784788
Deaths,Global,Both,65-89 years,Total cancers,Percent,2014,0.19160760207564664,0.19784550442439544,0.17987942392470152
Deaths,Global,Both,70-89 years,Total cancers,Percent,2014,0.17824842959398174,0.18483294450981236,0.16524047686290802
Deaths,Global,Both,75-94 years,Total cancers,Percent,2014,0.15564074658680507,0.1631577067567185,0.14076244906086513
Deaths,Global,Both,1-4 years,Total cancers,Percent,2015,0.021108159679885285,0.025360707217138435,0.016992744100270015
Deaths,Global,Both,5-9 years,Total cancers,Percent,2015,0.06711479549435297,0.07331862738160483,0.06077006316446701
Deaths,Global,Both,10-14 years,Total cancers,Percent,2015,0.08125043257008717,0.087985252534502,0.07435714421181078
Deaths,Global,Both,15-19 years,Total cancers,Percent,2015,0.060011085627139735,0.06349650705039471,0.05603422025788481
Deaths,Global,Both,20-24 years,Total cancers,Percent,2015,0.05944284773833558,0.0619992381507756,0.05597883949766023
Deaths,Global,Both,25-29 years,Total cancers,Percent,2015,0.07273814603806852,0.07653381709237025,0.06807863513675987
Deaths,Global,Both,30-34 years,Total cancers,Percent,2015,0.09374584634832243,0.09837715130705786,0.0885358690644139
Deaths,Global,Both,35-39 years,Total cancers,Percent,2015,0.12531180756749621,0.13112565196181852,0.11898988021546322
Deaths,Global,Both,40-44 years,Total cancers,Percent,2015,0.1720896339723281,0.17803028269367624,0.16693417115400255
Deaths,Global,Both,45-49 years,Total cancers,Percent,2015,0.21384765825828106,0.22031955053124838,0.20800194435114785
Deaths,Global,Both,50-54 years,Total cancers,Percent,2015,0.2447453563980108,0.25161955732096897,0.23842873098130105
Deaths,Global,Both,55-59 years,Total cancers,Percent,2015,0.26196056852002786,0.26821158833779163,0.2562178789941156
Deaths,Global,Both,60-64 years,Total cancers,Percent,2015,0.268367365409455,0.2747179641888542,0.2619102126722403
Deaths,Global,Both,65-69 years,Total cancers,Percent,2015,0.26008121214604274,0.2653418721420999,0.2528744976995243
Deaths,Global,Both,70-74 years,Total cancers,Percent,2015,0.23051371794612696,0.23600749432718734,0.22236884319213088
Deaths,Global,Both,75-79 years,Total cancers,Percent,2015,0.1979023516724299,0.20367925045088214,0.18729613994646094
Deaths,Global,Both,5-14 years,Total cancers,Percent,2015,0.07331053879982463,0.07960750095896695,0.06659682194556266
Deaths,Global,Both,15-49 years,Total cancers,Percent,2015,0.13584267049557994,0.14019504913763842,0.13107695289142263
Deaths,Global,Both,50-69 years,Total cancers,Percent,2015,0.2601342771688042,0.26573665755391757,0.2540170507277242
Deaths,Global,Both,80-84,Total cancers,Percent,2015,0.15769427259159588,0.16545160307194734,0.14136045131669336
Deaths,Global,Both,85-89,Total cancers,Percent,2015,0.1309638402869032,0.1401207178564661,0.11214474376620782
Deaths,Global,Both,90-94,Total cancers,Percent,2015,0.1044585550959047,0.11520901792599904,0.08392678983756208
Deaths,Global,Both,50-74 years,Total cancers,Percent,2015,0.2524160146824102,0.2576818264528099,0.24618779191647033
Deaths,Global,Both,10-24 years,Total cancers,Percent,2015,0.06420068461638496,0.06750850446699762,0.06035219021596339
Deaths,Global,Both,10-19 years,Total cancers,Percent,2015,0.06814468576772284,0.07257873337560565,0.06348450466016546
Deaths,Global,Both,10 to 54 years,Total cancers,Percent,2015,0.1602693498762635,0.16522816253360104,0.15546426670362085
Deaths,Global,Both,5-19 years,Total cancers,Percent,2015,0.06780329162253565,0.07250812272248792,0.06265037629329724
Deaths,Global,Both,15-39 years,Total cancers,Percent,2015,0.08818920337884094,0.09182780550517516,0.08381993750629904
Deaths,Global,Both,25-49 years,Total cancers,Percent,2015,0.15095662775557434,0.15570261448813283,0.14590958361416015
Deaths,Global,Both,55+ years,Total cancers,Percent,2015,0.19757267974055637,0.20358799970762745,0.1862680044566481
Deaths,Global,Both,60-79 years,Total cancers,Percent,2015,0.2352258264658981,0.24046104271900992,0.2272615687953955
Deaths,Global,Both,65-74 years,Total cancers,Percent,2015,0.24450123065323162,0.24961986637747915,0.23665754899631694
Deaths,Global,Both,75-84 years,Total cancers,Percent,2015,0.17745248212346265,0.18399471086026553,0.1642990557626496
Deaths,Global,Both,20-54 years,Total cancers,Percent,2015,0.16864637612708452,0.17371490245611002,0.16364837690457773
Deaths,Global,Both,55-89 years,Total cancers,Percent,2015,0.2083080238772202,0.21409170030113067,0.19779734117805534
Deaths,Global,Both,60-89 years,Total cancers,Percent,2015,0.20286604134317818,0.20881825513545366,0.19163985227636549
Deaths,Global,Both,65-89 years,Total cancers,Percent,2015,0.19282976280755237,0.1990669778966447,0.18049813019203298
Deaths,Global,Both,70-89 years,Total cancers,Percent,2015,0.1791408680017368,0.18577574399291122,0.16553244220819718
Deaths,Global,Both,75-94 years,Total cancers,Percent,2015,0.15626387251073,0.16385621001063994,0.14095079778361083
Deaths,Global,Both,1-4 years,Total cancers,Percent,2018,0.023268742419625697,0.027271865411577247,0.019213287804902654
Deaths,Global,Both,5-9 years,Total cancers,Percent,2018,0.07270765925340378,0.07936782543415505,0.06512221813569423
Deaths,Global,Both,10-14 years,Total cancers,Percent,2018,0.08748002856878144,0.0944669708745475,0.07982572173924693
Deaths,Global,Both,15-19 years,Total cancers,Percent,2018,0.06451505957286573,0.06833001493789956,0.06009338056432051
Deaths,Global,Both,20-24 years,Total cancers,Percent,2018,0.06283497460329004,0.06568622434793815,0.05926554015584788
Deaths,Global,Both,25-29 years,Total cancers,Percent,2018,0.07656157288139433,0.08024960489751715,0.07224357993519759
Deaths,Global,Both,30-34 years,Total cancers,Percent,2018,0.10198480309969925,0.10658029725710791,0.09679007516116128
Deaths,Global,Both,35-39 years,Total cancers,Percent,2018,0.13282754361545776,0.1385742073243323,0.12699777800685175
Deaths,Global,Both,40-44 years,Total cancers,Percent,2018,0.17648860603425806,0.18271893611365198,0.17083761326876928
Deaths,Global,Both,45-49 years,Total cancers,Percent,2018,0.21775546335832985,0.22498818789244845,0.21157025617572334
Deaths,Global,Both,50-54 years,Total cancers,Percent,2018,0.25431972046429474,0.2628709845786657,0.24669506079597392
Deaths,Global,Both,55-59 years,Total cancers,Percent,2018,0.26767125569090167,0.2755439904935097,0.26038331452925645
Deaths,Global,Both,60-64 years,Total cancers,Percent,2018,0.2722219925948067,0.2798407654439059,0.264689527447052
Deaths,Global,Both,65-69 years,Total cancers,Percent,2018,0.26320165163882164,0.2702489973140288,0.25496264524759715
Deaths,Global,Both,70-74 years,Total cancers,Percent,2018,0.23744353857710493,0.24466115289778045,0.22836348329302955
Deaths,Global,Both,75-79 years,Total cancers,Percent,2018,0.20221815192799253,0.20881838821776666,0.1918348111564505
Deaths,Global,Both,5-14 years,Total cancers,Percent,2018,0.0792101889454622,0.08576569417335717,0.07187482487858454
Deaths,Global,Both,15-49 years,Total cancers,Percent,2018,0.14131447148914122,0.14607033896521945,0.136291030196853
Deaths,Global,Both,50-69 years,Total cancers,Percent,2018,0.2651440301728731,0.2727767687488448,0.2578334575629564
Deaths,Global,Both,80-84,Total cancers,Percent,2018,0.15912007213271148,0.16746674434800327,0.1434241165994626
Deaths,Global,Both,85-89,Total cancers,Percent,2018,0.13295042346592015,0.14280218132641628,0.11363376642793271
Deaths,Global,Both,90-94,Total cancers,Percent,2018,0.10437081386669643,0.1152034001485325,0.08324159102465944
Deaths,Global,Both,50-74 years,Total cancers,Percent,2018,0.25765618903313264,0.26469287676775316,0.2505108325881033
Deaths,Global,Both,10-24 years,Total cancers,Percent,2018,0.06838281213104674,0.07192018821157681,0.0641294957185666
Deaths,Global,Both,10-19 years,Total cancers,Percent,2018,0.07314690166916513,0.07779734466366207,0.06755152547814301
Deaths,Global,Both,10 to 54 years,Total cancers,Percent,2018,0.16761871235354212,0.17319523946858806,0.16224868489716882
Deaths,Global,Both,5-19 years,Total cancers,Percent,2018,0.07300111153579229,0.07801281469574628,0.06732758847754758
Deaths,Global,Both,15-39 years,Total cancers,Percent,2018,0.0945881869627671,0.0983064533247611,0.09035850930216287
Deaths,Global,Both,25-49 years,Total cancers,Percent,2018,0.15628424539633468,0.16145766403464828,0.15085085383969768
Deaths,Global,Both,55+ years,Total cancers,Percent,2018,0.19968688902609727,0.20668694590539521,0.18795639190704244
Deaths,Global,Both,60-79 years,Total cancers,Percent,2018,0.24023045844871868,0.24671609539543932,0.23150879139324448
Deaths,Global,Both,65-74 years,Total cancers,Percent,2018,0.24964499566311452,0.2565274178798757,0.24112025482617763
Deaths,Global,Both,75-84 years,Total cancers,Percent,2018,0.1796794775414542,0.18692742906914292,0.16663011148093737
Deaths,Global,Both,20-54 years,Total cancers,Percent,2018,0.17569685549312053,0.18170791154012808,0.1702627491415611
Deaths,Global,Both,55-89 years,Total cancers,Percent,2018,0.21172127597301332,0.21828686922507232,0.20133227267918619
Deaths,Global,Both,60-89 years,Total cancers,Percent,2018,0.20624785403721135,0.21297430406394696,0.19512090352789802
Deaths,Global,Both,65-89 years,Total cancers,Percent,2018,0.19665484490019902,0.2036482298174598,0.18431320634442439
Deaths,Global,Both,70-89 years,Total cancers,Percent,2018,0.1826558262235868,0.18993855396924153,0.1693111568579839
Deaths,Global,Both,75-94 years,Total cancers,Percent,2018,0.15727960721334588,0.16549316688453233,0.14194427277930285
Deaths,Global,Both,1-4 years,Total cancers,Percent,2016,0.021796283313134424,0.025896553847270465,0.01776788729802054
Deaths,Global,Both,5-9 years,Total cancers,Percent,2016,0.06871806025851662,0.07506040286607091,0.06209173873648625
Deaths,Global,Both,10-14 years,Total cancers,Percent,2016,0.08320247658963068,0.0896719173668131,0.07640688255496249
Deaths,Global,Both,15-19 years,Total cancers,Percent,2016,0.06104272872788069,0.06477265446980435,0.05672578418554449
Deaths,Global,Both,20-24 years,Total cancers,Percent,2016,0.05978884306921039,0.06251046177298374,0.0565146775957209
Deaths,Global,Both,25-29 years,Total cancers,Percent,2016,0.07411822237790777,0.07788173493244087,0.06965230888552748
Deaths,Global,Both,30-34 years,Total cancers,Percent,2016,0.09594723337709771,0.10025439970683198,0.09072632307106082
Deaths,Global,Both,35-39 years,Total cancers,Percent,2016,0.12721286812278812,0.13279973264625058,0.12096378909332606
Deaths,Global,Both,40-44 years,Total cancers,Percent,2016,0.17274855164925995,0.17824046594029544,0.16795244751558616
Deaths,Global,Both,45-49 years,Total cancers,Percent,2016,0.21473298376600364,0.22145531052747272,0.20873644315912313
Deaths,Global,Both,50-54 years,Total cancers,Percent,2016,0.2483037762377434,0.25576711862116597,0.24159555814539418
Deaths,Global,Both,55-59 years,Total cancers,Percent,2016,0.26188378198933776,0.2686729761520372,0.2554242690575709
Deaths,Global,Both,60-64 years,Total cancers,Percent,2016,0.27013511745224295,0.2764719451622247,0.26333275848593357
Deaths,Global,Both,65-69 years,Total cancers,Percent,2016,0.2611415494680652,0.2669535470413395,0.25278598970902183
Deaths,Global,Both,70-74 years,Total cancers,Percent,2016,0.2314411678255852,0.2371427608628105,0.22281090249112842
Deaths,Global,Both,75-79 years,Total cancers,Percent,2016,0.19912141423351545,0.2050700703844277,0.1883321100499946
Deaths,Global,Both,5-14 years,Total cancers,Percent,2016,0.0750245993562391,0.08108060112980864,0.0681469971333661
Deaths,Global,Both,15-49 years,Total cancers,Percent,2016,0.1373022238177966,0.14183590106000063,0.13277709739963556
Deaths,Global,Both,50-69 years,Total cancers,Percent,2016,0.26160103597428047,0.26755941065835964,0.25513979538058573
Deaths,Global,Both,80-84,Total cancers,Percent,2016,0.1584533091457274,0.16637198675175324,0.14152794716597517
Deaths,Global,Both,85-89,Total cancers,Percent,2016,0.13209838552027175,0.14161577448064364,0.11301055070553417
Deaths,Global,Both,90-94,Total cancers,Percent,2016,0.10485409573519479,0.11578859258595758,0.08370590112924586
Deaths,Global,Both,50-74 years,Total cancers,Percent,2016,0.2537454724092907,0.2593867636216718,0.24685599636939687
Deaths,Global,Both,10-24 years,Total cancers,Percent,2016,0.06502390357206911,0.06834954642803574,0.06107837098853992
Deaths,Global,Both,10-19 years,Total cancers,Percent,2016,0.06946695190122439,0.0739243303791764,0.06458980389187444
Deaths,Global,Both,10 to 54 years,Total cancers,Percent,2016,0.16257445521249286,0.1677668318074604,0.15770854567663217
Deaths,Global,Both,5-19 years,Total cancers,Percent,2016,0.06921718512273392,0.07379793892722189,0.06405572614753001
Deaths,Global,Both,15-39 years,Total cancers,Percent,2016,0.08982507920791509,0.09351273680957418,0.08565340752630064
Deaths,Global,Both,25-49 years,Total cancers,Percent,2016,0.1523856719471741,0.15721131169852615,0.1474786687389799
Deaths,Global,Both,55+ years,Total cancers,Percent,2016,0.19831622810184169,0.20475485349554273,0.1861882437714796
Deaths,Global,Both,60-79 years,Total cancers,Percent,2016,0.2367085210497306,0.24231284465360114,0.22830214313658423
Deaths,Global,Both,65-74 years,Total cancers,Percent,2016,0.24567687418432718,0.25114842999742754,0.23694206063888085
Deaths,Global,Both,75-84 years,Total cancers,Percent,2016,0.1783242615944236,0.1852554433829139,0.165480044181609
Deaths,Global,Both,20-54 years,Total cancers,Percent,2016,0.170786968928906,0.17604961507838565,0.16578757614821824
Deaths,Global,Both,55-89 years,Total cancers,Percent,2016,0.20938911870185492,0.21543254018715086,0.19782081427229595
Deaths,Global,Both,60-89 years,Total cancers,Percent,2016,0.2041184162460813,0.2103484386898819,0.19210959871917763
Deaths,Global,Both,65-89 years,Total cancers,Percent,2016,0.1940989141978511,0.20069725263976923,0.18150504729543926
Deaths,Global,Both,70-89 years,Total cancers,Percent,2016,0.18004330414856226,0.1869694515714934,0.16656626240675965
Deaths,Global,Both,75-94 years,Total cancers,Percent,2016,0.15683673504473786,0.16470523692610384,0.14150430182195967
Deaths,Global,Both,1-4 years,Total cancers,Percent,2019,0.02378067806319374,0.027792695086230352,0.019836164514227133
Deaths,Global,Both,5-9 years,Total cancers,Percent,2019,0.07414659008953714,0.08117456101661345,0.06624521832426906
Deaths,Global,Both,10-14 years,Total cancers,Percent,2019,0.08905056188110726,0.09639752093310136,0.08104861418621045
Deaths,Global,Both,15-19 years,Total cancers,Percent,2019,0.06559787511568987,0.0695455965294057,0.06093952447241195
Deaths,Global,Both,20-24 years,Total cancers,Percent,2019,0.06371643631298515,0.06648004244444021,0.06012344898434173
Deaths,Global,Both,25-29 years,Total cancers,Percent,2019,0.07722125692466314,0.08071468267017202,0.07308136354313335
Deaths,Global,Both,30-34 years,Total cancers,Percent,2019,0.10415243575176275,0.10884216232508608,0.0992762774606754
Deaths,Global,Both,35-39 years,Total cancers,Percent,2019,0.1350913665420292,0.1409318285606512,0.12907501189063275
Deaths,Global,Both,40-44 years,Total cancers,Percent,2019,0.1780025241439923,0.1841411122448137,0.1722587006272965
Deaths,Global,Both,45-49 years,Total cancers,Percent,2019,0.21950766632727045,0.2266118550725691,0.21256153584654192
Deaths,Global,Both,50-54 years,Total cancers,Percent,2019,0.25666111074242715,0.26588782559290164,0.2483371542407442
Deaths,Global,Both,55-59 years,Total cancers,Percent,2019,0.2718164665760172,0.28116005785097575,0.26344561274234224
Deaths,Global,Both,60-64 years,Total cancers,Percent,2019,0.272371947350726,0.2807523045179944,0.264169398241201
Deaths,Global,Both,65-69 years,Total cancers,Percent,2019,0.2645649842491003,0.27280347239527974,0.25566680606866243
Deaths,Global,Both,70-74 years,Total cancers,Percent,2019,0.24063604675388814,0.2486874916477992,0.2305416467750671
Deaths,Global,Both,75-79 years,Total cancers,Percent,2019,0.20474762963425833,0.2118961530982322,0.19322686445549897
Deaths,Global,Both,5-14 years,Total cancers,Percent,2019,0.08073557643751622,0.0875187911898323,0.07324181215206459
Deaths,Global,Both,15-49 years,Total cancers,Percent,2019,0.14303249752705693,0.1478725193873287,0.138234509085398
Deaths,Global,Both,50-69 years,Total cancers,Percent,2019,0.26693777035482913,0.27542779619996866,0.2587049580048688
Deaths,Global,Both,80-84,Total cancers,Percent,2019,0.1601833933043606,0.1687227587216613,0.1444807674975676
Deaths,Global,Both,85-89,Total cancers,Percent,2019,0.13407731002776185,0.14396889871562998,0.11490193241728455
Deaths,Global,Both,90-94,Total cancers,Percent,2019,0.10453424333858384,0.11541322570629065,0.08373433599334033
Deaths,Global,Both,50-74 years,Total cancers,Percent,2019,0.25965677749277305,0.26746321365805775,0.2513062628045889
Deaths,Global,Both,10-24 years,Total cancers,Percent,2019,0.0694283980055783,0.07288295570339123,0.06514901626289375
Deaths,Global,Both,10-19 years,Total cancers,Percent,2019,0.07438302505697014,0.07924403809327812,0.06901658649120085
Deaths,Global,Both,10 to 54 years,Total cancers,Percent,2019,0.16965732428634428,0.17543739026006216,0.1641409874426207
Deaths,Global,Both,5-19 years,Total cancers,Percent,2019,0.07430221376029877,0.07947503359435272,0.06847787794053234
Deaths,Global,Both,15-39 years,Total cancers,Percent,2019,0.0963266398933316,0.10016292344834479,0.09232333475499957
Deaths,Global,Both,25-49 years,Total cancers,Percent,2019,0.15802937759651878,0.16321320843873102,0.15270756274385278
Deaths,Global,Both,55+ years,Total cancers,Percent,2019,0.2010090530379371,0.20820481872801128,0.18940222740725773
Deaths,Global,Both,60-79 years,Total cancers,Percent,2019,0.2422497073918881,0.2497276816252408,0.23298902734045226
Deaths,Global,Both,65-74 years,Total cancers,Percent,2019,0.2518513647662416,0.25981794831606175,0.24227047741396773
Deaths,Global,Both,75-84 years,Total cancers,Percent,2019,0.18131473367832598,0.18864417122657373,0.16779218260732157
Deaths,Global,Both,20-54 years,Total cancers,Percent,2019,0.1776791136562255,0.18369386296738066,0.1719580780836526
Deaths,Global,Both,55-89 years,Total cancers,Percent,2019,0.21355767768022912,0.22070877892719018,0.2024930785915429
Deaths,Global,Both,60-89 years,Total cancers,Percent,2019,0.20787769459441924,0.21507763040404512,0.1964056495086248
Deaths,Global,Both,65-89 years,Total cancers,Percent,2019,0.19869902338894782,0.205971785267366,0.1865171961638492
Deaths,Global,Both,70-89 years,Total cancers,Percent,2019,0.18481057763739697,0.19241547574698728,0.17132947965659082
Deaths,Global,Both,75-94 years,Total cancers,Percent,2019,0.15819842840176412,0.16650268132066914,0.14248548512274292
